"SP1_MAP_Diff","SP1_Post_Mean_Diff","SP1_Post_SD_Diff","SP1_MAP_DGP","SP1_Post_Mean_DGP","SP1_Post_SD_DGP"
0.387036479598349,0.385209162539142,0.0697438980708004,0.39428001143286,0.394623511529111,0.0201453695009697
0.319804384400333,0.388870044289656,0.115302503745072,0.438042639961042,0.438269876827418,0.0205357232898243
0.413217393724328,0.449633463226625,0.102337999385024,0.412421409763625,0.415296433585058,0.0279941041359771
0.455694273117846,0.44925821217075,0.0589530776866637,0.431644924394956,0.433171839672935,0.0213239910664154
0.326024191351378,0.378840150689693,0.112977331651669,0.398453950472707,0.401090843836733,0.0274070405786886
0.531398010988004,0.482294431420162,0.109001131045599,0.429004789218482,0.430820900672128,0.0205916566024765
0.416543131632337,0.438851027436581,0.086294265052946,0.409342796576976,0.411379867336498,0.0231315011934982
0.418322358238441,0.382892930284034,0.0724526607042216,0.397449614837933,0.399391028928408,0.0224301579153069
0.479725985335881,0.445073506159075,0.0802395221702484,0.419474593765592,0.424198565478676,0.0503017310708161
0.418171355048096,0.412841624352764,0.0742747035055463,0.443232875611326,0.443819970888619,0.0183028145092775
0.566234508172728,0.440494334806765,0.111660101044761,0.394492122850022,0.404209582200906,0.0694993872711609
0.437948993489608,0.380986677414561,0.0816334701695323,0.392904934511496,0.527287084137265,0.237207375281246
0.386025659875564,0.415571898054701,0.089784281021777,0.435785792210374,0.435340781157706,0.0222345388985099
0.261322863964717,0.446619902338435,0.124244038185736,0.427523903476036,0.428489492453008,0.0216145120456355
0.457614753089155,0.40768846126754,0.10146683738555,0.411940126608439,0.416915630829332,0.0424729055389902
0.433023877846485,0.389272811630428,0.077439426411981,0.387257590924257,0.453064189107377,0.178682395651447
0.487503516860924,0.465365443973419,0.0860127532436238,0.45838795728485,0.459323983672242,0.0195663828475253
0.485311885087822,0.431108454623169,0.0861693823652937,0.403427729560869,0.430557723685895,0.118222403557181
0.462287148680398,0.463219469402911,0.0671770279792625,0.401155811191968,0.476866860761746,0.189387412863081
0.374588686877246,0.389496064762406,0.0625214052248427,0.419540076659706,0.421743429907231,0.0258679169433399
0.401738097844314,0.416161289069741,0.034100094986018,0.416843679217762,0.418247594169797,0.0195218568736534
0.288293443782851,0.28471003321747,0.071072539533765,0.319978909883831,0.328810838950036,0.0515273182567719
0.335275769514473,0.338093554754882,0.0404663325606161,0.388238738030234,0.389781091962691,0.02282192013995
0.314285409758409,0.3646770575162,0.0710852218038017,0.396715786068176,0.419763808524487,0.111246997698262
0.411788289223291,0.382821747030923,0.082742204878655,0.445083231103514,0.445808678250246,0.0204458511337646
0.349352307792527,0.368658011982519,0.0425477346488678,0.390692872327931,0.442104623329572,0.161697895512633
0.293165314338578,0.373464601570684,0.0922355620593325,0.426229952366352,0.432505701024457,0.0572636883391032
0.442406035006323,0.392813414650034,0.105564166145556,0.418155032784843,0.421104550731414,0.0280134313322098
0.383422101273606,0.38052631885037,0.0682624148086812,0.408417057524753,0.410113551065465,0.0243957849136856
0.29791102932436,0.436654679219646,0.102930265015729,0.406743495898497,0.408979424482025,0.0262911953183162
0.46042857124526,0.454512323763289,0.0767635957474266,0.432375171159846,0.433711706163959,0.0199482494140768
0.319499131453263,0.344804180162372,0.0746088193548922,0.405174945120295,0.406464222042633,0.0210847848721812
0.362742342079955,0.391108152353404,0.0968817576618724,0.40188888981483,0.402990679490032,0.0197499228452997
0.349342814368426,0.417799384046387,0.0876274784466188,0.450188876451542,0.450745099871169,0.0222113298937439
0.40779345480275,0.368734126866456,0.086846510307728,0.392796359926206,0.407255390388059,0.0865813031415407
0.355921186906748,0.380887633381798,0.0820071555070074,0.389929324223112,0.400397207097777,0.0766150482074028
0.395369134295158,0.426411788101781,0.0997811156199234,0.447162561755766,0.446909406573248,0.0244096163187038
0.33919878776205,0.355117991559701,0.0802751045265085,0.369672554574466,0.374625823895381,0.0302406465283842
0.375265988528225,0.427237863809742,0.0721756660348518,0.423026381855327,0.423511649513101,0.0194610909118719
0.41824883396582,0.428145650940338,0.0930797395025799,0.430920424000928,0.43279737142147,0.0211285579096331
0.424597512122079,0.42621431646874,0.110933083233117,0.442242088685325,0.442715520929414,0.0197034121477516
0.373806510108895,0.376377985022857,0.0591494400015245,0.409668542636395,0.411328955858796,0.0183584501350155
0.308950709663435,0.377485513645134,0.0834285521474699,0.406816200449707,0.411682380183719,0.0444800962626506
0.400666680991513,0.373182903425424,0.0827408729112195,0.392880290814597,0.397094581715416,0.0456199823759729
0.356066830358538,0.36459299167299,0.0651342441201197,0.410837236725427,0.413142512389622,0.029505828073797
0.360882701687486,0.373618525579465,0.0725625593700194,0.393534112960826,0.397930326142627,0.0453702542064714
0.398615910207059,0.406365799969452,0.0796714439374656,0.438357531640118,0.438743803754372,0.020193329161555
0.432697033801356,0.510670101120916,0.0734081956486346,0.432916712398233,0.434112368069992,0.019668418507578
0.301558081074039,0.414650651057962,0.114694638080501,0.41911709810718,0.418704707739478,0.0235997718629187
0.451297568520574,0.456965793950385,0.0627633355771259,0.42748742119493,0.429448490040941,0.0200890966671176
0.373865211190728,0.376638117056479,0.0413284655832199,0.402527280301031,0.403996685833858,0.0210585455869001
0.310337493938657,0.350799031348916,0.0848910313585201,0.400437931744901,0.415885263486907,0.0912631197213852
0.436367937462054,0.436374548915503,0.0963513553958016,0.40266309251343,0.421749245252608,0.10154975285423
0.409706523283634,0.409108175163675,0.0976042649909855,0.442410644295224,0.443051530457034,0.0208848795667628
0.439057237452088,0.37121384958145,0.0744650048102712,0.418936537886907,0.420884208803462,0.0181084289648746
0.403841052128307,0.419416650999557,0.0576873816285836,0.405869833130306,0.408394770015614,0.028069310839761
0.268643463398058,0.474799065855316,0.130411161495883,0.443496471840911,0.442757464016061,0.0255013280126784
0.444721921565308,0.439972944867857,0.0844981051197196,0.436083720603805,0.437410444893143,0.0206225137726909
0.390392661686968,0.410705523847025,0.0476650013056346,0.422855772356099,0.424958719113849,0.0201753411093001
0.50675190914269,0.435925067864976,0.0928722783362661,0.427329633545015,0.428897176809451,0.0180327456681638
0.493504416479964,0.398353667039894,0.0984975532315035,0.380504302316936,0.399195974122133,0.100746533496611
0.568378389781944,0.528779328105239,0.0628270438491633,0.403813226100818,0.40558340987791,0.0231210631299315
0.522073250652612,0.51115355373721,0.0487962905772512,0.441261428653929,0.44153706655418,0.0194299738117117
0.561361959436903,0.519027366012767,0.090371218913775,0.418771843107815,0.420779897806019,0.0282135632450209
0.274414363465134,0.384824275703019,0.116857423843934,0.373139535841712,0.382245173889999,0.0695115830055364
0.377339704072913,0.402224309580914,0.0844455286837115,0.443308016843696,0.444091158863733,0.0230546641602156
0.554455538083449,0.462345804691739,0.0881507001587821,0.408713431566078,0.409567116995676,0.0194089381209375
0.333828190389142,0.331351595230089,0.0691928337772351,0.37733969024857,0.41158341859688,0.136207983733767
0.397534581812607,0.358888234942631,0.0585188954772225,0.394945157223494,0.396963942146275,0.0216168618447507
0.391793294444389,0.410238417559768,0.0804975071627197,0.392902470071077,0.399255747102054,0.0510015431815203
0.338215715935023,0.335401778030315,0.0567312972759255,0.363986297127651,0.376638535627591,0.0837130290944671
0.369551895006948,0.406529562827129,0.097803539682117,0.446636704066598,0.447268966506409,0.0230642751144442
0.399026284298455,0.442645569129361,0.072458566770535,0.40570903738208,0.406633740689219,0.0194478880150949
0.460715369888644,0.420531525384174,0.0654071338477377,0.446401837943725,0.44768109627603,0.0202679153198202
0.236199884178795,0.332030022425724,0.111612176079288,0.37569335938858,0.379810135004762,0.0359052895896903
0.316897928687358,0.321305392285473,0.0677191282860325,0.391559089909752,0.395145486816203,0.0358418023869572
0.248509077310426,0.323387744472998,0.0941269528405699,0.385858292859352,0.389549450399573,0.041423670921731
0.501456573362646,0.435077020817524,0.0887584079860914,0.416734082968544,0.418133410687714,0.0215229710322354
0.338381981764003,0.400148491098985,0.106644067351459,0.393541985079105,0.395021146786394,0.0191129557759275
0.41235660166501,0.421955942142227,0.0605139934590945,0.39315027164144,0.399525928076966,0.0563155548290799
0.590508888710727,0.531725297836167,0.0779436293155397,0.430664796660469,0.432052887958252,0.0216171138633959
0.35458886212836,0.348420779252777,0.0930496823703282,0.367801573569689,0.371436956143925,0.030826485996911
0.306411041149629,0.369835925412843,0.0813358978613348,0.420616105604653,0.422394728477201,0.0207967228974863
0.394530406436504,0.424955426033162,0.0854734603268805,0.433258136913736,0.434987016426555,0.0231543032393478
0.461612938875222,0.43536036880938,0.0747557224231849,0.412545640083383,0.414621771059672,0.0257338602859695
0.339642930079032,0.368655168253949,0.0929558055130832,0.418795477334403,0.420795855857979,0.0257958169934134
0.299394078172507,0.374517936366273,0.105587819425387,0.369148146777814,0.394157817457167,0.0624395668383912
0.517866137870235,0.466616545122662,0.103997114808691,0.418443716292114,0.419518972111588,0.0201694048661927
0.367490913275146,0.388809769719739,0.0751372141835229,0.42732179084968,0.428454922452018,0.0177062478958336
0.410319048643576,0.445110449666505,0.0919098542976502,0.426193479668584,0.427689166198159,0.0176636570065409
0.419078427478821,0.424050880438742,0.0717111875995283,0.399467213546642,0.40184219392536,0.029381189756469
0.405489999669575,0.413479702385343,0.0573546556013427,0.42654406858648,0.428339494725222,0.0192897838825465
0.417879233352689,0.439626825003431,0.0731909393326787,0.409551893496256,0.41131575392638,0.0202334512073685
0.462478340819442,0.458069439528436,0.0848843820574149,0.431733351032109,0.43294427630954,0.0187511325068066
0.475946713219823,0.444188072510445,0.0821069685084378,0.421577874491317,0.42321410786247,0.0191547782948445
0.464727543326464,0.429022278251338,0.0713315626739142,0.404179274679069,0.407631127718143,0.0423926968792838
0.366087075670502,0.368758474314026,0.0628838204875392,0.37462690858051,0.381417866376559,0.035399631866688
0.438051078787273,0.441594591611383,0.0406898460865211,0.449179001562502,0.450278646838903,0.0203450385598657
0.342693507132055,0.433988107004488,0.109567723381899,0.434079355626036,0.434987809966615,0.019564206897813
0.389036429218362,0.390069837434296,0.032034033914514,0.394852817989678,0.398113219368624,0.0365688830477955
