"SP1_MAP_Diff","SP1_Post_Mean_Diff","SP1_Post_SD_Diff","SP1_MAP_DGP","SP1_Post_Mean_DGP","SP1_Post_SD_DGP"
0.38662036261009,0.386683463425323,0.104450248555802,0.413916970128369,0.414931382671742,0.0144308071218206
0.331416358948809,0.379903492013434,0.0760629241010841,0.40655543912071,0.40796503980188,0.0214645305092895
0.456388907955902,0.425953843730148,0.0739877206839915,0.384845336937748,0.405772603686439,0.108262229037509
0.383658241086274,0.394542840030644,0.0320094554660608,0.425256896669081,0.425858381498501,0.0144284935495755
0.425456103807907,0.425702723930775,0.0411832140017856,0.393193478781505,0.395154965092861,0.0331184459136113
0.368675459341728,0.408774303238282,0.0768327418555478,0.403646175827709,0.404656845151767,0.0177878449038333
0.412998817164442,0.398151026874526,0.0477400670141491,0.38921759078011,0.395454254920966,0.0588372164130582
0.449388662987059,0.41280872275655,0.0983918082571768,0.413673661390724,0.414670976812521,0.0150364911556983
0.534293489305734,0.459523019670185,0.0848945022350739,0.429212040078747,0.429727288576054,0.0149007234105441
0.493158431356462,0.427283305918975,0.0820763091819686,0.38916925338192,0.390556895704731,0.0218247129312872
0.361451935282934,0.37284300273991,0.0473700356220812,0.39466544271417,0.395829668196769,0.0215851595870984
0.424241283026089,0.426197514828236,0.0426842920678629,0.424588576239119,0.425206607908836,0.0153728106359468
0.355668687832536,0.38601953338699,0.0546593271286997,0.410255188742196,0.411579126565928,0.0168057970642785
0.47166626064841,0.441640471485258,0.0694231597442542,0.406448768242281,0.407018488171449,0.0134129531499893
0.500153589284213,0.474331631093816,0.0441508773525573,0.417310133423936,0.418167604335138,0.0147406257425477
0.47546904566137,0.445988706069363,0.0753066369786177,0.43052949522652,0.431049230291136,0.0151077989302963
0.425989796726441,0.395827121704386,0.0808500310106093,0.369860447318281,0.382459969803685,0.085130529651376
0.464952296576083,0.430213018628858,0.0653731989158728,0.390217797406446,0.390950342843013,0.0139846253598521
0.333754594588154,0.424844799243346,0.104089614380627,0.428612765929647,0.429516398574322,0.0140816339763366
0.435231390977822,0.419790829288537,0.0735862425379067,0.408120411010187,0.409898262520803,0.0294072074411429
0.302043696939432,0.310485815836222,0.0394448275484013,0.364162840886866,0.366592782647978,0.021261126111178
0.350480736936449,0.364036292311445,0.0824048174234207,0.400183414508364,0.401179967153147,0.019146017873524
0.33250914247411,0.419741122342759,0.101454128195246,0.419802971255396,0.420240376287863,0.0142828978100557
0.503439229082485,0.463418155536035,0.0801099336740821,0.434327239257333,0.435069404586159,0.0151816309594125
0.403159134573683,0.409317348388347,0.0713434870597277,0.399702053471948,0.41363484550689,0.0882089175891085
0.358248876623324,0.370941833012799,0.03871853539326,0.405150533614048,0.417571650994815,0.0856173783747802
0.37706464040892,0.396381358193603,0.0496654924899515,0.401433381715132,0.404070913368073,0.0408065975970257
0.484836643012632,0.438766738757315,0.0803932768988877,0.402769744777114,0.404342857295612,0.0173324570917949
0.452967708249705,0.39304977727844,0.0529097764575166,0.422810283261491,0.423956517852927,0.0163113827171613
0.43822446748393,0.372318441716822,0.0913006623998728,0.37634581109109,0.392647312297101,0.0958363078050863
0.359162703389769,0.427709082561272,0.0626144694791234,0.397195567681248,0.398361855258519,0.0171041301020578
0.375556062393682,0.37772405739741,0.0588137715126568,0.420803975508699,0.421417210412683,0.0145595355390291
0.425745610338187,0.411112785009327,0.0760934512318619,0.400626944658527,0.401323728436348,0.0179795536783498
0.45387213666749,0.424313132027398,0.0530208126605896,0.406343669976126,0.407231888661963,0.016334364734669
0.380021479192245,0.39923343635787,0.0533666198861703,0.43450382336916,0.435517880233432,0.0147302669834773
0.465819305180071,0.424174577574686,0.0840392349428845,0.394442886001722,0.395180914443409,0.0200529072373064
0.52846868989938,0.492534460143839,0.0726292499045614,0.432302197907488,0.432775876028473,0.0149020985718291
0.232348786210693,0.359078229159983,0.111383280811492,0.411498255566255,0.412472291299662,0.0184047357693134
0.449257002886261,0.444068720571573,0.0507754985189699,0.419511482595349,0.420202918327867,0.0139826124276673
0.36265476397927,0.382254776141071,0.0551991205376785,0.390092789398235,0.391602965365348,0.0187898356897547
0.45679244113303,0.42932558313859,0.0671024667880493,0.398281558334968,0.400022410225028,0.0295921015375191
0.465078512364908,0.427503828398657,0.0780530367123088,0.404639641637776,0.405834492289678,0.0165048674041005
0.365705213631637,0.398272028231253,0.060174625895206,0.41718192021947,0.418226627929596,0.0160530192324957
0.422611790117263,0.418255094289082,0.0384637536423863,0.408161222386938,0.409112463013726,0.0232451024936473
0.496651711787506,0.458113036106472,0.0533301539214422,0.402248183750237,0.403010233793945,0.015166829255103
0.475036169506905,0.45989514162595,0.0695928759535816,0.415357532814368,0.415955637295618,0.0161004366954251
0.422298262985413,0.38606331883522,0.0578272548912798,0.414602985807495,0.415567914890516,0.0191954947777401
0.487064690676603,0.42924808778613,0.0683671200105746,0.420995868142815,0.421737616828712,0.0152880692309872
0.454894912599366,0.397586040762528,0.091910066497622,0.389194260502151,0.389670538430541,0.0168240528702355
0.375417632455115,0.440734664962159,0.054229757167181,0.418143126261072,0.419884705133551,0.0268425472758759
0.363837714998219,0.41253623230793,0.082795227754919,0.415549705455872,0.416367624100286,0.0155388834241299
0.461569484770226,0.411602170771777,0.070765661298629,0.402736196432485,0.407749708648818,0.0531741855260685
0.420712383768735,0.414400326412827,0.0678772842610487,0.416931941198361,0.417982617363629,0.0140352322314841
0.357386761439748,0.406493437212084,0.0839965075368995,0.404784915121458,0.408058028530368,0.0422625011175151
0.30064819911876,0.34623126776047,0.0691677715561039,0.409020419810799,0.409777251306741,0.0139766648769773
0.453963253862556,0.433816218766341,0.0351380173449387,0.415760115487437,0.417655707458021,0.0304878710917963
0.464138706267284,0.437163966869051,0.0518265585456296,0.397580228870099,0.398802713508095,0.0183249093008859
0.465511356482971,0.432196577248533,0.068379232381187,0.396425155060639,0.41166842104093,0.0911894200228402
0.507774749356719,0.426127770974529,0.0768712002659685,0.406469789153578,0.407732575639506,0.0159173384957207
0.316497017677893,0.379694741509093,0.0716658884881319,0.406758532899763,0.408266733671502,0.022444083108713
