"SP1_90_Lower_Diff","SP1_90_Upper_Diff","SP1_95_Lower_Diff","SP1_95_Upper_Diff","SP1_99_Lower_Diff","SP1_99_Upper_Diff","SP1_90_Lower_DGP","SP1_90_Upper_DGP","SP1_95_Lower_DGP","SP1_95_Upper_DGP","SP1_99_Lower_DGP","SP1_99_Upper_DGP"
0.279459921933614,0.67747628838225,0.254994168324753,0.699461176548849,0.207460939749478,0.741485204979758,0.388454039744901,0.488688651482318,0.376727142747683,0.496492887547846,0.358097552964242,0.515286483414054
0.324723938890136,0.683118921352762,0.315795447295961,0.694779251385354,0.302201690713004,0.713378139388114,0.432888283621073,0.529449603739881,0.423015698788414,0.538866229457578,0.405656040659993,0.557459785857513
0.30193473399626,0.501268163326489,0.283690990764849,0.534955958585626,0.219860360006965,0.60749705754907,0.38585672995676,0.476329488181129,0.37671547074303,0.485855615974964,0.362146328209596,0.50463804680218
0.301671849520929,0.580324707909956,0.272130657969288,0.61668624830145,0.246684449995457,0.700665097049197,0.396806585234187,0.488594198036039,0.387790913585523,0.496020879396933,0.369445940349139,0.51158223115319
0.329763022234913,0.543670530105873,0.288011779493991,0.577698293858391,0.166025011317954,0.585707649636045,0.354962346046376,0.437132722241192,0.350070781615417,0.448317172720388,0.327769573656044,0.467604599786528
0.297041499430487,0.547539947875045,0.276274383597938,0.561024838917607,0.231685326162905,0.585554103968436,0.344369424493195,0.441577597281101,0.34114781765175,0.964682122721129,0.340892203839064,0.997174382435627
0.315154095038844,0.481563197958037,0.260769949201709,0.48849488453861,0.204290970847351,0.625436205982109,0.366911818823353,0.455249090493557,0.356798453206357,0.462267662921424,0.339649757699118,0.48238149161417
0.2493422537363,0.604508120433301,0.243816266584318,0.643911789514699,0.209065626811843,0.67855346864251,0.371236752523126,0.468220224842588,0.362387321052858,0.47825869337797,0.343334909468449,0.499817600625956
0.353899958842591,0.593189262446733,0.31251666756655,0.598219102945632,0.275105846136643,0.655754949244187,0.382526612782112,0.460005314982386,0.376578331471589,0.469805206733871,0.363366291991163,0.485124544459893
0.254144654985609,0.532593737086527,0.234904879779243,0.579210908686887,0.208089155558453,0.6923280078551,0.316753233040709,0.963277572922258,0.313013886470728,0.976822575862668,0.293939525104265,0.980907885213727
0.469156400617747,0.627415459187745,0.423119958084796,0.661941492358494,0.310535991510934,0.678840133419411,0.405216099683938,0.482691169946785,0.39843379750923,0.491231195006338,0.384255963237475,0.507824283894158
0.259827933633295,0.570960522679181,0.23873696520466,0.588613589263857,0.194885677843236,0.638714153813098,0.358437494634222,0.472873533392585,0.348053593377106,0.495158774667786,0.339901851507176,0.982347975453538
0.24128170686702,0.631436058325096,0.203140640636537,0.642112910858764,0.138939163514043,0.663674661078043,0.393524794469079,0.480974483684241,0.390043228128525,0.494198233242046,0.374562445050343,0.509294243465818
0.313710310786225,0.628520257374203,0.301480818331815,0.649557009247715,0.276931274434917,0.689926580913182,0.376213887973737,0.473804092144499,0.366953414733257,0.48461608532846,0.346608250518725,0.507275442864015
0.232397190128438,0.414464226398376,0.235312952924727,0.465420565420898,0.212878067453584,0.624307460653087,0.314747760210597,0.436559047205977,0.310019699611798,0.951883827329184,0.310380887738441,0.985916409929319
0.253630406999473,0.568050266818814,0.256524806969719,0.643363249103253,0.143172090012154,0.66859042927348,0.358623695327698,0.462874527000459,0.347015858890758,0.471593594424082,0.325312477943761,0.493938622702638
0.266537335025101,0.631160473194016,0.244100058679721,0.650514492603822,0.193795469135543,0.712931958086266,0.381566328271606,0.464596776504934,0.375332372062122,0.474434563836754,0.358107827739022,0.489010279704595
0.28042530853191,0.538128762484893,0.263146099886894,0.560643487176439,0.194751477821257,0.639180917302317,0.343565547378305,0.448872604283895,0.336825933348421,0.463301145501017,0.317475280860896,0.482777023257983
0.25076645168759,0.433437176612478,0.247846312812918,0.471184577257274,0.229196601424642,0.529849620849427,0.348325474415484,0.920738227118449,0.345644044968497,0.939720146871344,0.336692887339204,0.953499050712744
0.197513530952485,0.558493942153084,0.205512837778804,0.632492040879295,0.158698944262948,0.675212751250348,0.383133560136177,0.492729742425424,0.373715884747939,0.509428718626619,0.348198529007384,0.928966363608772
0.322334775390916,0.550810669616473,0.312163359029685,0.566522715312807,0.276723184291403,0.609837267327318,0.386826751479858,0.466345863889711,0.379754407702753,0.475411561763965,0.363861442260733,0.488325235443655
0.170702565843659,0.516785694874522,0.196319547708423,0.625311848043846,0.16890085614008,0.665423167234797,0.337744501313734,0.458344530738499,0.319257522331922,0.472523925371353,0.258473349216491,0.494115401526682
0.179583574219987,0.682831907664504,0.159905780273269,0.69548473618917,0.139973450313604,0.717261538109158,0.389408560600331,0.494443061932322,0.376856639192457,0.503747291379875,0.356105311810485,0.52933919291338
0.203535570876774,0.462813920730936,0.180204959463358,0.477145012861148,0.14278230193001,0.508088095588499,0.296926647037941,0.959841239944613,0.296542884135367,0.980306320690896,0.295096745366905,0.998207175439068
0.345892694368595,0.590414902972699,0.30739621922597,0.61395576503276,0.188520291590845,0.635350627703972,0.353646129137015,0.464675152304867,0.336900349256797,0.480077441216922,0.329152311837797,0.987134726630185
0.251252416299644,0.627654384135649,0.175998199522798,0.640414097421818,0.117276498935623,0.660866874705709,0.372545490100947,0.463162491743086,0.365515342509929,0.472159235555637,0.349352557632437,0.493369053347773
0.284355783976118,0.544213871031149,0.265101845633579,0.559260855663846,0.241484116255217,0.657246973452986,0.397067974880818,0.496190320209897,0.389329499214154,0.507017112230192,0.370571959577799,0.525410744230381
0.287088546722872,0.646860751924922,0.280115976746698,0.683851158286971,0.193659484858542,0.721046251444929,0.385872401215179,0.478186565207102,0.375863051349592,0.486383581515413,0.35607308920267,0.501680556517309
0.317719302800307,0.628372847095177,0.302784823166102,0.648916739565646,0.263618568050027,0.684117629488323,0.416967416749586,0.507457302398524,0.408832649289292,0.515883345724395,0.393155078815421,0.536654008004305
0.255602277513013,0.566689254640384,0.235416450155763,0.588190310408912,0.169433764214265,0.635244007333099,0.3241032888543,0.436910508286407,0.302456464782138,0.459554326648778,0.305632579961742,0.985900428514
0.209725516610032,0.492153437882056,0.200462966296173,0.585549333808278,0.179551983665035,0.666832116922254,0.365793102202032,0.445867302240413,0.360703501240384,0.457622218371719,0.346437346900826,0.479539521994021
0.332828758739849,0.53272416080033,0.302108045519974,0.535218450708324,0.262304334885297,0.565533873518654,0.386591802240924,0.474101127131407,0.3822223214517,0.485987540035936,0.364800665664736,0.498710454667415
0.260763799819672,0.691813228069148,0.244174881443077,0.699553175118669,0.207360264631193,0.70978173300862,0.400782806295401,0.496485365166983,0.39120386590423,0.503806835957027,0.370953134601448,0.520797388036832
0.295648305917649,0.517035071390754,0.286529615072244,0.53460892939056,0.221001643877112,0.57116596715594,0.357408131268494,0.464195214617557,0.347430420325084,0.475994579876401,0.324812775846786,0.498063740448253
0.306508833393317,0.519452703524301,0.286733468499662,0.540169807373508,0.248651392464084,0.607879580663864,0.350742663537295,0.966438339585499,0.357838971309131,0.993502051741183,0.347750081017371,0.999429070020635
0.184041274290657,0.673739850461903,0.156055109043253,0.691712837179646,0.123338388152169,0.727261978992773,0.392946282965859,0.490738385363028,0.38339024255033,0.50008804779155,0.362480801969782,0.517207316530465
0.265524886314813,0.558150333165989,0.254876582801177,0.584651353857404,0.243917672601247,0.651325156362297,0.402439617400116,0.4753402571267,0.39505250398356,0.482777967136771,0.381611213549597,0.498082900182823
0.317514215154378,0.498301300149846,0.315637394301945,0.531876068284409,0.299408457552816,0.585203394033176,0.392821366842832,0.469917755814121,0.387300559268712,0.479680177900064,0.371869912332303,0.494626046687965
0.274519708022633,0.620806496982214,0.256577667167558,0.671094646275646,0.166571822460314,0.706774563445625,0.379363326845764,0.482564004079716,0.368306717729414,0.49248139020714,0.340176247375154,0.512065622200272
0.325318396917938,0.568400770295881,0.308255077585026,0.578596436993369,0.279022126265356,0.61357944296457,0.392222578039537,0.47310442155188,0.382676386397823,0.479304005875896,0.369267841034713,0.498239360690026
0.265143718111296,0.549669236065875,0.265882075392376,0.663735425500627,0.255417822927999,0.737378450859313,0.421060476200964,0.508219264065405,0.410280787882517,0.514497338345498,0.396583715289472,0.533149691184113
0.241011301329687,0.630242340845045,0.161940577022223,0.637539208583672,0.100763628235025,0.655563505423096,0.344077985775393,0.458226966635642,0.333173037743559,0.47034037256754,0.302795129178568,0.491168090032594
0.293321565967487,0.590407681130218,0.283987170359458,0.614341409678861,0.26353820917902,0.648752989109394,0.401849995645586,0.47065096953951,0.39472869966021,0.476634398369432,0.38304870798091,0.491120785657508
0.402263711298593,0.663242005088249,0.311180354501659,0.66281457796485,0.257301258909159,0.66702109231728,0.416554359763318,0.493859682822042,0.407342932825146,0.499919131321478,0.395731377389961,0.516740046468571
0.260534683182755,0.51191720682432,0.255148174617542,0.555276316689136,0.244657704724769,0.618577764901032,0.381751728130536,0.477306193336731,0.373532050759904,0.487341316055347,0.353505285166626,0.506301163914266
0.283005901763314,0.695313322147658,0.271544979134814,0.706491073842773,0.249453391335758,0.730524454792822,0.41708106533642,0.498927524556517,0.406307059562341,0.504986598028359,0.393108759495,0.521303918869864
0.267404066541696,0.543116918764249,0.26296934651783,0.614776134422435,0.255603382943633,0.678599192955798,0.360865709291589,0.432493905738367,0.352900586024898,0.438261790620379,0.339100573682709,0.451824481451299
0.27833569347425,0.59935454046264,0.258385879705531,0.618261139344472,0.201566932778002,0.639684640257326,0.390200318339601,0.469325422955062,0.381366281072977,0.476779764055219,0.367862488143271,0.493160213140175
0.305869360551294,0.53545541250319,0.298748714500966,0.554013532716195,0.268959638289362,0.610739409633754,0.373806654075184,0.469953109745124,0.360473857118949,0.477576376210194,0.343644892905917,0.500367474406402
0.257188935356505,0.645127996470124,0.236046104445992,0.655854456431587,0.204012814781503,0.682714106522767,0.399637774557853,0.491230068212236,0.389129236937656,0.500622870085899,0.372303013041058,0.518662958243743
0.322229181468875,0.629039325968063,0.287823856929525,0.634446950082488,0.229674895414267,0.649999011421399,0.431056912430684,0.508987581767971,0.423051135899858,0.514850148257126,0.409405118977295,0.529522794165925
0.244447878691636,0.501539377291329,0.251442358374274,0.611161736004246,0.237065515819246,0.665260391654758,0.365927485207419,0.462742084497532,0.348644881385104,0.479858163914904,0.348644881385104,0.969697585119517
0.313810541202709,0.551013916476301,0.287386147767692,0.579536359229464,0.155291441288631,0.581464984844121,0.312354107020352,0.977962139396228,0.312666522339066,0.995519744748157,0.291709981312263,0.998205223357599
0.286636543051185,0.66590116507785,0.277085433820049,0.693197865106271,0.253063034932246,0.724271624049439,0.408568169004787,0.491383820955536,0.400565137615566,0.498867255910621,0.384561755587243,0.513430720244476
0.275294587118285,0.603085325880005,0.270142644457753,0.637009474899131,0.248033285079996,0.66245971688908,0.364695776210818,0.447812339077133,0.356034203741165,0.458902021950759,0.338267240442267,0.954793277930949
0.282517835852588,0.533719330056927,0.268950277925822,0.586514850212553,0.249414297414375,0.69000047670498,0.385369695572895,0.482478379824437,0.37349276881658,0.490794049134235,0.355481625999635,0.511711825188116
0.31261435991778,0.564970658368217,0.294397044719839,0.58431709997201,0.264087316011013,0.69618890728192,0.367459764108112,0.467288423674985,0.356355735927353,0.476227786915977,0.335462323152279,0.498714191017728
0.310079407595199,0.519163492853008,0.289367119964409,0.524556526114741,0.254686407642655,0.577109677394859,0.367141055870785,0.455228391079307,0.358251152949033,0.463802082615267,0.343211274854169,0.483535117827507
0.290443293367336,0.678265559817385,0.265253328384069,0.683580828447175,0.223567639546418,0.699755269029652,0.379216734422329,0.47626413753925,0.369641036274029,0.486438245080534,0.350550782698171,0.507924359479371
0.236024550797621,0.507039394610128,0.223038009042784,0.519708820007184,0.147198007270165,0.568890255359412,0.333807484669286,0.431395164477754,0.319880509019523,0.442096330782991,0.30343550186493,0.969136639902622
0.217909661699651,0.538077800942778,0.217368702541783,0.598913844257111,0.198509896986354,0.650307378934515,0.335301727020635,0.972446067465345,0.335125771487347,0.988604907436055,0.327688842448216,0.996646931350905
0.261525175118175,0.564420962140859,0.242244733859207,0.63340676410391,0.209238232523434,0.725928358160261,0.398271561396526,0.491116018098987,0.390497051031065,0.501743701663616,0.367738112751654,0.513661382206335
0.282210268213548,0.517029889285991,0.259286960358335,0.568044902069674,0.22503617403075,0.676300476126085,0.368109163917821,0.468954481984178,0.360053020667462,0.480563660765498,0.343783338901669,0.50841708008908
0.227456858402395,0.606692274658102,0.229057397334802,0.649128375109474,0.209756343512757,0.686287427850307,0.343903958569765,0.44587574231176,0.334168595176403,0.462388840155062,0.324679419882227,0.980161748146547
0.267465521732874,0.703373809917618,0.255431640882178,0.709944102723619,0.237686194753942,0.726189625116269,0.427413216107151,0.505824627993471,0.42164453816536,0.513894842747185,0.40536807577079,0.526081086575627
0.162898453237475,0.297506954653762,0.165914833132768,0.425569641676439,0.155803931485476,0.601635855277511,0.217524263861777,0.631742330876742,0.198250385595756,0.868390332218464,0.206356071068479,0.973067733659132
0.262481543070939,0.509552233897538,0.245782381682356,0.542003142720046,0.234702217522819,0.669353084062336,0.391172834178547,0.470902860677174,0.381813208762075,0.476744950396911,0.367892433312242,0.49515844632956
0.219040934773445,0.497837156772897,0.217680321013337,0.574056257708675,0.213465936352852,0.641576680975531,0.376050019837502,0.460231103598356,0.366415889164395,0.469436068149105,0.345041958354675,0.920256797901847
0.225366309193492,0.488131933969986,0.202615436651682,0.526124887642075,0.16960052274397,0.626271393731225,0.345251313940935,0.447214727110948,0.324992404424468,0.478681705372723,0.337487144503765,0.990011783350819
0.26719668171196,0.574145564802337,0.208961203268848,0.583676787840757,0.132334730061248,0.591949164935834,0.338123769987673,0.46350847074318,0.347352914238971,0.9589740448115,0.345650533434734,0.982798371360385
0.237561586490669,0.517898618238921,0.206450844056296,0.568947148844836,0.121544670250921,0.59137226427829,0.285439016207992,0.9444822197699,0.286110623677102,0.962535731851987,0.267667401808734,0.966091218217525
0.265828674280674,0.366155969944211,0.263918400658311,0.44663349903355,0.261126123430026,0.482592121318137,0.348180680238496,0.44183207785151,0.321935207303165,0.889392456131553,0.343087636444005,0.976843026934211
0.274953124172807,0.495376497099621,0.253349281723791,0.516780283978467,0.241148747212414,0.640996375566659,0.354814266148125,0.435928076054531,0.346718488071314,0.447132994093575,0.340483260275364,0.964607097315578
0.244626975728854,0.544679417215548,0.253427658771871,0.657246045507812,0.246690542121031,0.696375904527711,0.403808933751315,0.488645503712566,0.394634787952777,0.495239228865681,0.383101119023473,0.515187614074539
0.29145597904225,0.543513134281658,0.278789426495626,0.559225370361358,0.238851344598536,0.613081163442664,0.334339378466218,0.451337163004228,0.333696137432669,0.941902536128562,0.334339378466218,0.97046959715033
0.343836039650896,0.624924846734549,0.316890688823896,0.644090842705395,0.218648329095247,0.675565488419178,0.400800255530252,0.489369841283675,0.392276070641609,0.498681145296599,0.377776477779887,0.517075739518402
0.264069624702859,0.489187598292529,0.250802063346264,0.500660548903257,0.226882691511697,0.579323934010675,0.375762008699722,0.449561535235038,0.370033433912728,0.45871596913912,0.356800430943612,0.472811862291711
0.273787951328347,0.551280021845271,0.269015531202363,0.575686525094557,0.247429688179369,0.645143183848167,0.391722011262164,0.475469580426193,0.382853261519245,0.483766061982064,0.371230959538286,0.503730082429257
0.291102143851372,0.538287847674483,0.277530336385642,0.557739864862748,0.14552293239069,0.580602285814158,0.334462087914774,0.967730254854129,0.336007564060469,0.986543050936362,0.318472610013532,0.988093618062162
0.284862872333114,0.437485000315949,0.285557919576503,0.553728844865174,0.158004390893461,0.595536925766856,0.353478796924778,0.42885918708508,0.349228046713589,0.43966602878478,0.336159880461921,0.456856734237967
0.318704829673284,0.619466143078587,0.314980726183206,0.659803531103844,0.302313631480041,0.707106981292479,0.377906936162671,0.482856139674391,0.365444859258818,0.491719912055031,0.342658770827133,0.513599914617884
0.263968706635678,0.667898799654712,0.248448565627826,0.692354097923093,0.222796165701432,0.735125392007081,0.406059100290402,0.499754574328838,0.397875698686722,0.50960254652383,0.385495594502633,0.529161497707753
0.242461328912192,0.481956500839769,0.240301854466054,0.597307744509422,0.209793777862389,0.665156640299349,0.354250297170173,0.457009441086695,0.345730528689743,0.475320459643237,0.33567880304953,0.978638984725805
0.30902383325069,0.56367818079105,0.279873661021598,0.601072602460831,0.215035369872521,0.706374906477585,0.405349728256082,0.497758875638318,0.395088029901413,0.505588844788767,0.375409330935779,0.526035431438201
0.312981160358743,0.566280502045611,0.304284535829251,0.597043672864838,0.281241071150287,0.665644397073837,0.393919081896335,0.478190950626,0.384098828012523,0.48481033513352,0.368748766646171,0.500476852332537
