"SP1_90_Lower_Diff","SP1_90_Upper_Diff","SP1_95_Lower_Diff","SP1_95_Upper_Diff","SP1_99_Lower_Diff","SP1_99_Upper_Diff","SP1_90_Lower_DGP","SP1_90_Upper_DGP","SP1_95_Lower_DGP","SP1_95_Upper_DGP","SP1_99_Lower_DGP","SP1_99_Upper_DGP"
0.278496685369886,0.493063520799848,0.265563729683623,0.538394788345129,0.252129003816801,0.619219216691111,0.36291381061219,0.429322290914481,0.356642739316835,0.435409918050536,0.34212956128498,0.445280060252147
0.257602612742175,0.612104723986215,0.25985225925822,0.653597989980485,0.255525238412549,0.68509668345575,0.403886852830401,0.47097758677547,0.397129798779674,0.47755381343351,0.386234498907542,0.491095724611986
0.276893401543372,0.592846413898671,0.248636701695235,0.59442432139225,0.226608375289047,0.618138177621179,0.380581975018729,0.450090517601651,0.373787571726759,0.457455429983391,0.362604656538441,0.474962241206108
0.378620449503774,0.568066303644662,0.313469936837926,0.575687182270094,0.260735778363,0.58536130241296,0.399750229785615,0.469784961632364,0.392363391118129,0.475445087092548,0.378349277599087,0.487450650851537
0.213703958942651,0.559941599746602,0.212391661340656,0.582471014473477,0.195758945989779,0.608099051264823,0.365487142316481,0.433009804606044,0.359964130001008,0.440508038606575,0.348318566472198,0.45456804811939
0.291597862068584,0.656768802878031,0.256853884710897,0.658777885717947,0.230701340966504,0.68130243397313,0.397107292304523,0.464784847701009,0.392049592107024,0.473183583920029,0.378815212516939,0.484211001614915
0.313372125871227,0.581925350300872,0.284573428351866,0.585544689385498,0.257769561865317,0.606167058762808,0.377650914383076,0.442989947355507,0.372279380617062,0.450388151982141,0.362496769978738,0.466465428619973
0.253065429660723,0.458950106284611,0.241252575992388,0.467598643234234,0.22762390704888,0.54824435799471,0.368115912321392,0.43160192239097,0.362753931444334,0.438120802656984,0.353552261626375,0.451762671289698
0.292756296569296,0.55845744797894,0.279833816843302,0.569664267960668,0.256803234674097,0.582522025293586,0.390855148755074,0.451608937389257,0.385240868262609,0.458295754074064,0.368732103470656,0.472950771288555
0.288545188020317,0.497831151639116,0.278689360449585,0.550889130299318,0.272417105554666,0.631444419929596,0.413191150587252,0.473217171788772,0.407448515660353,0.478867767915669,0.398530811096468,0.490889930684209
0.265012219239234,0.584106933648682,0.252765087442137,0.5896925582979,0.234308672416555,0.602588549764698,0.363129177866147,0.431155400396494,0.356467822960878,0.439581203668654,0.340281574044653,0.968949270505664
0.244244406518275,0.490750546222864,0.240427756179298,0.517023259873935,0.231564814038434,0.547467677240487,0.360716040109227,0.966414666904541,0.360990159886043,0.983076547656374,0.353888555067076,0.990135579055568
0.276515145839662,0.557077173309343,0.269475890274935,0.587878973838845,0.25831998306972,0.64363427539536,0.400190339533355,0.472329239925264,0.39118781600457,0.477350837349492,0.378795670873627,0.494085335363211
0.244484218634526,0.614357465644676,0.234013078036807,0.628181435415691,0.222227888185125,0.661845038726293,0.392815079220504,0.463346981766724,0.386402942617202,0.470217024580293,0.371662034948742,0.483465949640745
0.25554235610029,0.549703489660535,0.244870083786735,0.558135955402048,0.229688518918418,0.574070318642934,0.374553473045117,0.453037301485231,0.367731631291045,0.462547132421666,0.355305575668542,0.484400386839709
0.255646627366306,0.485281674873523,0.246498851599512,0.503540964613823,0.227711338279058,0.544860693739383,0.339984049491229,0.921208750865435,0.347152495920016,0.970397970976741,0.344377390761433,0.989032867782275
0.330820153963104,0.615474452687819,0.318400595318834,0.630367103247928,0.303984059185465,0.6629287376444,0.427412150118325,0.491191075563321,0.421016699592504,0.497874163783444,0.408988708441306,0.509941181466622
0.282590137155531,0.547288920614466,0.24967505351103,0.546348217907746,0.224135585006539,0.551460258585011,0.369871096505584,0.441898328288723,0.351169751220478,0.462518799164295,0.359271561672615,0.977553752225448
0.359061776659877,0.55757046961816,0.334434692419384,0.562754624433037,0.274337916834415,0.567939610027439,0.36641039922493,0.947323493935144,0.370469881730682,0.971934592370113,0.365055367420453,0.981830768925846
0.289602044379809,0.476506943123409,0.273196617762909,0.49644153955627,0.263468053619847,0.59323986962146,0.387168785557608,0.4539181686614,0.381801604829746,0.46086344517995,0.372501707700226,0.47984069447461
0.370157665590006,0.461173741888558,0.347262044392397,0.473942548278072,0.276879949397117,0.531305113383772,0.385514926450811,0.449212014767003,0.381218657456842,0.457346081289983,0.367574054479676,0.468579235829717
0.196747459218116,0.393803774713505,0.192545952721999,0.420293451902797,0.172237551765177,0.502768218982356,0.280293959127654,0.368262331687255,0.275851800367909,0.380921838135603,0.25674487339968,0.411268153053977
0.271679857138219,0.398386812964791,0.272266046918912,0.435732174708513,0.257606316382136,0.47130881993442,0.364059417330964,0.418535522219388,0.357662289105607,0.422340896845183,0.349453008623556,0.435189973458167
0.258065506545312,0.478350577453468,0.245955925219693,0.504903000506044,0.228187265860703,0.55535868796924,0.367046648368924,0.431897579335139,0.354863406138914,0.441092885515004,0.356974554277365,0.993193786815244
0.244821964847245,0.468630099987435,0.245098358050527,0.544844561509776,0.236911296892005,0.676778692415146,0.413018465635057,0.479451958690519,0.405453214562477,0.484850686968447,0.392798005899655,0.497918411802022
0.298167846148725,0.424419408714049,0.247741160301367,0.42341448860566,0.219199879736749,0.504061398742852,0.348964883313292,0.437993849690347,0.34883396831359,0.960971798918344,0.351990116598627,0.9888550693006
0.263856074430343,0.532548244871381,0.266545853472969,0.554053701049074,0.257731340576116,0.569113551528674,0.395855454261352,0.457034288588229,0.389013977493592,0.46327447985212,0.373756646648979,0.937367211372989
0.228823841435666,0.548193950054874,0.228702646721063,0.599197492757199,0.216862196727258,0.636656898197751,0.386389358022821,0.452823539396346,0.383259022554524,0.463226956920577,0.371928402611292,0.478556132505044
0.267665657056379,0.470652403339664,0.259973776699763,0.488753994784045,0.244665987650557,0.540771492298304,0.371490789670235,0.449086767226129,0.364060168852982,0.456615011983269,0.35067839171939,0.473205254743837
0.27675043774717,0.609718662644209,0.271457566722785,0.624364700899546,0.255313363915569,0.64442517169029,0.374075828240788,0.442864173147876,0.368821784383926,0.449934049443197,0.358352904854399,0.465403955899947
0.334614356110295,0.593521558149028,0.289643713016905,0.583656111388942,0.268106407120657,0.599535578389016,0.402132088203122,0.467933963232586,0.394861363426397,0.472499276261426,0.382038335792455,0.48433695434212
0.248507742252019,0.456738174799899,0.243224818299842,0.496397082965353,0.234324020954094,0.578239614776049,0.370011059595635,0.439426804472068,0.364854383071661,0.448031941394245,0.356141488557491,0.463536782851751
0.236598779105081,0.535363264915708,0.235714455135413,0.568135155531606,0.229572975421105,0.603556673985095,0.373606309072506,0.43280037681936,0.366883954918901,0.438144588050432,0.357789711317112,0.451259917040943
0.298483984802827,0.553452039659781,0.268492073847998,0.577450179673654,0.255437166938418,0.697943903915711,0.415090424903292,0.48798071113228,0.40789230217643,0.493925596302555,0.392241596407455,0.50644787058824
