"SP1_MAP","SP1_Post_Mean","SP1_Post_SD","SP2_MAP","SP2_Post_Mean","SP2_Post_SD"
0.275505127478423,0.27479876499484,0.0676090647104601,0.627228658318214,0.628720559238059,0.0314052983909614
0.145768306014601,0.238907009608177,0.0704917284889631,0.532161705944466,0.617046659940343,0.094178812554231
0.187226258955699,0.312002289112668,0.0735976803339996,0.728323916969283,0.670977834534862,0.0633437438657245
0.297573994629517,0.231019852380543,0.0627859523611354,0.695186008962979,0.637557149644394,0.0670233605679911
0.157662719126518,0.228912988671664,0.0921947043057885,0.637978534069669,0.667535937169302,0.0803754875793438
0.376309198909154,0.31732261534797,0.0701801025612238,0.595025759814088,0.63922745570139,0.071771153234679
0.263862091407207,0.27240113018525,0.0728789405106941,0.666607862542097,0.698259785686846,0.0453680621204738
0.167292927676735,0.238016935359045,0.0722328105653787,0.526445649840288,0.609698401057264,0.0691386573279601
0.298677891281318,0.263608410974183,0.0552723267527864,0.687320777641059,0.645354269508867,0.0838019474309703
0.183240642112239,0.276130346600444,0.0770047054476649,0.642067452852077,0.655779908372384,0.0536560111099235
0.225606393689436,0.258483034023889,0.0572293728951113,0.6268418687539,0.66694220759418,0.0399603495328851
0.272330067692629,0.26309166394216,0.0421909262119941,0.741662782787921,0.676872743539964,0.0922884056203994
0.258453210330039,0.282020677838188,0.0530204881544162,0.723638927169442,0.649302153343797,0.0713396935276537
0.216128707606502,0.288988777821825,0.0777474038896168,0.720103710202381,0.684872361998647,0.0645832574611889
0.275297872834751,0.279236742461874,0.0265623556568499,0.752577376428245,0.707887670271172,0.0433998873456936
0.304361063749939,0.303282039856005,0.0486709215252386,0.781320877632359,0.68606628615214,0.0755050212183192
0.285111075713441,0.272975813797642,0.043970734467062,0.630078591343302,0.652302616417176,0.0712631129462492
0.28032638509734,0.28244263090625,0.0797132859857688,0.684781975743915,0.678314219749763,0.0417541678710524
0.304535982430986,0.281032399833296,0.0418388037534592,0.671205937043144,0.663775643048426,0.0398955647024849
0.296316811917495,0.258804333958931,0.0695007424237817,0.70204251343253,0.671780109720025,0.079026106512985
0.173147165424199,0.226883831109729,0.081087102570151,0.64193901196005,0.67270819109044,0.0396059432313344
0.230110792408831,0.305671285707461,0.0720215200225991,0.578199277174424,0.617624626353022,0.0550760433124252
0.161852927977879,0.264019927359506,0.0904442308255258,0.637288005923817,0.614401925664328,0.0472610633588418
0.286710129522104,0.326710680882446,0.0549101385383517,0.692582567837271,0.637165357951078,0.0690601538867802
0.239319267905263,0.267994729847726,0.067526608600895,0.633215394432633,0.676848335113093,0.0556088992748905
0.248111781792634,0.287560487325578,0.0734010457722897,0.614834836440243,0.618565242006838,0.0271455086657148
0.282560067102279,0.240360576649293,0.0529959875987861,0.760530231588911,0.749833908354539,0.0352900909125697
0.296633295767985,0.322157622990349,0.0551852011368947,0.732410810244617,0.705779628965718,0.0532980288440428
0.127157802324178,0.24972556408473,0.079470717509978,0.726388721401208,0.696649786125897,0.0678363817106635
0.277754672277591,0.280997644909328,0.0125410983163199,0.779840364809684,0.692350776948825,0.0755989221581106
0.141675546740793,0.19686006699532,0.0693138614659917,0.670307342879501,0.638440530850465,0.0617692978407422
0.212435450073067,0.251485156076199,0.0568074935475018,0.791570031123008,0.716036193129683,0.090707246314038
0.168660778827619,0.252745405701151,0.0865668826219578,0.680646415386846,0.700580109301175,0.0474840511618228
0.341531128956019,0.306766032839837,0.0463093398175813,0.74197658835101,0.677867520390791,0.0617835082766189
0.246757717374381,0.283020239502814,0.0418189252132103,0.641621604598736,0.66297581952082,0.0462514751026375
0.174551152878915,0.231498403317765,0.0568267272622729,0.660172661779329,0.690083866842478,0.0664574890790226
0.209738321744382,0.218361660555377,0.0420546942103124,0.767597855661896,0.693085514128468,0.0683531242125849
0.195300344264968,0.290001642248153,0.073494714591997,0.597755331907242,0.636694314017592,0.0448988863066763
0.192893641341301,0.225179589845215,0.048290840308766,0.639962552455458,0.654620976784622,0.0633103748784106
0.266327161057953,0.258034928545181,0.0418705045216214,0.631654634296381,0.656343575694896,0.0533651348120964
0.248607797545033,0.248686964384184,0.0433750666644833,0.531908841934459,0.546629953068019,0.0677187709360709
0.323162216445526,0.292684849013899,0.0492686933878552,0.733546287923617,0.694654208637338,0.0586529056836694
0.387364287783403,0.37044040873157,0.0391233928321553,0.750215162430369,0.714970069596565,0.0688510624802375
0.244135643994021,0.292068773730337,0.0635892002824284,0.623186176872755,0.638408127757384,0.0405175014223339
0.268451401431875,0.286896601754279,0.0472414560314831,0.643098662665364,0.655735908291125,0.0502119588041353
0.219890572891144,0.304274181120792,0.0647758564009559,0.696690972659918,0.754089601114834,0.0665882197794668
0.391528976575363,0.314883393049355,0.0779174919641166,0.812242363987383,0.763426726207195,0.0730187873177221
0.176224820540084,0.267980844249846,0.0670241650863766,0.643658205888437,0.654607020833752,0.0307606767643504
0.343234682683712,0.321345725938505,0.0551781547965327,0.63004161311063,0.650644278393084,0.0579723241682562
0.275980600732349,0.297187906686977,0.0507774023478481,0.680891113575036,0.677417002068197,0.0308883360203315
0.292750275073523,0.276680658850513,0.0554267517344118,0.586716420600313,0.58467582503297,0.0575320027472548
0.357248707650852,0.266040023151634,0.0782970048962423,0.661344213796962,0.666157574518852,0.0549845970913876
0.30338747445754,0.291829706441539,0.051352356431163,0.628593484279883,0.64187509750436,0.0600804265187042
0.255361068174392,0.303300907388135,0.0995400780938801,0.733490970721299,0.682652928455776,0.0724852239585504
0.150770457566564,0.242521302489398,0.0891605849684173,0.611190893020081,0.683171826890359,0.0496507849307191
0.208135383516666,0.322021730887418,0.0793560922461078,0.659696393008906,0.660652532563915,0.0592686025158721
0.366994834462289,0.309939375354748,0.0616175912750988,0.780071082583941,0.743319127341689,0.05927234780316
0.349835950960693,0.324008103486739,0.061101124889739,0.679598920394881,0.655048269019461,0.0744596554074931
