"SP1_MAP","SP1_Post_Mean","SP1_Post_SD","SP2_MAP","SP2_Post_Mean","SP2_Post_SD"
0.231412643034075,0.26188426155737,0.0524431921392654,0.709975681619238,0.686547762947441,0.0608964744066355
0.319806858544186,0.270851532167127,0.0612666846723171,0.745964164925342,0.674461610056837,0.0615632909198542
0.202332786954123,0.269069008650116,0.0411427705875969,0.599710113029567,0.614156766295728,0.0368378392960848
0.270774436208685,0.278746687310897,0.0515994527432175,0.658059926550564,0.666131976479842,0.021611002816914
0.192206240903167,0.264040211615842,0.0795524447691786,0.756414973300495,0.723770583949859,0.0408495819397412
0.164405557648378,0.219120054559309,0.0598381817304546,0.738658284739148,0.675407306367311,0.0635540742903269
0.224244912392507,0.235736477570351,0.0405596996290534,0.744561794194058,0.664354578429062,0.0645182826711461
0.291272621182783,0.320774767023969,0.0518710248132054,0.740245016334235,0.701505676086005,0.0437785063395878
0.358933502535644,0.312733564733898,0.0590848370420687,0.713114668064545,0.71136181166135,0.0343543449411227
0.25370994252764,0.284442394459313,0.0580102959890567,0.649696429537016,0.656105999840664,0.0605321757587787
0.26960310890194,0.284165400610085,0.0260203507189775,0.662854148830751,0.666074306336883,0.0140180752346235
0.261710862621638,0.251256300751572,0.048818732382459,0.640769069741057,0.663403610701549,0.0556052058586117
0.212185921784607,0.247659354105051,0.0519412526783156,0.624396112234834,0.660928906491526,0.0557669730916284
0.238156323225264,0.240397480099637,0.0228505191423546,0.738507475440907,0.684197266449584,0.066993709929376
0.254597450899848,0.284064347886107,0.0502122301576738,0.735998552020687,0.709115540062582,0.0522307009170836
0.29579969326664,0.246916522011655,0.0615877319658944,0.690709243316958,0.669580618588738,0.0500175391448294
0.135294503939113,0.21757775274255,0.0690500314974965,0.740773009258419,0.72022476936074,0.0620383927666565
0.24339277549048,0.273035547397864,0.0374988557106686,0.748272804757999,0.689361692460945,0.0654034938577445
0.282508424880581,0.264233680025136,0.0384612818970419,0.668346363919301,0.636035177287237,0.0415370630870529
0.168486744931141,0.256015595848859,0.0824453445875915,0.724357694850378,0.656374797006986,0.0843361590383617
0.270383322129097,0.3365729799971,0.0638080574621296,0.618450795942477,0.631067163930679,0.0354999208730765
0.259368868925078,0.302400655725833,0.0453989267202133,0.659287419914285,0.643671287635994,0.0406307868365416
0.21585457707335,0.234816680186634,0.0455407513384291,0.730957389132083,0.722719414774334,0.0527724606087775
0.342736579817562,0.329834925142094,0.0322816109136998,0.700931431790099,0.696636364399212,0.0302667456795122
0.273519275962427,0.315279809162802,0.0726864324882152,0.686909031493174,0.673820068563854,0.0448908993874789
0.152680717291694,0.240833683137213,0.0796152104972323,0.767877339411942,0.704503210681732,0.0633423427790192
0.161287023034383,0.280481341972641,0.0754184098153966,0.655528032732357,0.68274101087553,0.0480588369771349
0.24051564298395,0.248836142489824,0.0264708354784916,0.642363755318529,0.657196256908649,0.0284645351280172
0.172917176012032,0.205583655433895,0.0344616760955177,0.644055304711035,0.65505440868397,0.0430120397916116
0.325789662480812,0.279528406463276,0.054728735960372,0.572035927538383,0.616278140860201,0.0357596616482684
0.3249851630251,0.255101907260383,0.0608632607240782,0.660003520953083,0.670483452351471,0.030499121733563
0.216206390072266,0.247111565653598,0.0509321024810281,0.571868136263155,0.634293643671946,0.0681186560566715
0.275196335389294,0.316242414360744,0.0525034778280946,0.674117845483035,0.689863227130084,0.0305780869187597
0.147710447093898,0.274295635210921,0.070204510750674,0.73681488372827,0.676068136321377,0.0658616840739693
0.322246086144281,0.279086865927576,0.0498686392600925,0.597336268805547,0.611088377254848,0.0480421116081195
0.257807089959968,0.261481441185112,0.0363082157723291,0.726371384135495,0.655157626986443,0.074890353812604
0.17591848372957,0.184262125692764,0.0278584828255602,0.622307053405358,0.641418251520966,0.0506646674704649
0.321574315146873,0.307002489856948,0.0257337520743828,0.738516569698438,0.676536151057199,0.0683432100158982
0.285460960839858,0.277272262252448,0.045574581829988,0.758760993697315,0.673093323126524,0.0705338319296189
0.214886392785651,0.257322540296153,0.052535554168016,0.666079427213103,0.644644734530984,0.0616449615098669
0.245833686427144,0.29050626643147,0.0465159692425491,0.672100037098145,0.612520103370457,0.0510613803355039
0.255333225496499,0.259676029180898,0.0574820460184588,0.677502204600925,0.676661158679267,0.0294061660080678
0.253669006108474,0.251401841946241,0.0294749307762701,0.637711528146992,0.613347208811815,0.065945628024325
0.150144809864463,0.175949558245493,0.0398284175516945,0.648522352241413,0.653101937599421,0.0340439763784104
0.192257022590119,0.229872435230184,0.0601383753707214,0.649909901183586,0.678987608019314,0.0385971021815782
0.238867837715887,0.280859712360416,0.0388061768484286,0.74643144545415,0.74077250471157,0.0223777655991763
0.249207667696958,0.273478561352302,0.0737511705615791,0.708949359590954,0.700801550604235,0.0272867811403488
0.164297622808132,0.270608533635691,0.0726313947228135,0.580568205818057,0.676243609828667,0.0606266662927505
0.269546092555016,0.273219921258316,0.0237554246408837,0.772971205899803,0.665215424170323,0.0658352079885063
0.225191559419505,0.238063387481035,0.0347842764869764,0.537212939524083,0.635689731016341,0.0813586619740893
0.254663194654701,0.253246634738206,0.0361276904062286,0.672458865826147,0.65443864234654,0.0433000360730949
0.341708387649995,0.325563742636069,0.0365078233170633,0.519717853241218,0.578300932592656,0.072676552820928
0.294131577785491,0.283112050452515,0.0418681803588538,0.779013811668418,0.736285702828719,0.0609225233775916
0.231407740623437,0.264267524478042,0.0448091585722075,0.687846563884522,0.638563022618539,0.0556103842983411
0.215528285168657,0.230053210590163,0.0285018808912618,0.714218555752512,0.705708941937018,0.0523794025433629
0.305483474685299,0.290076020054763,0.0267773726241604,0.776605760484588,0.658086630820985,0.0674131654052368
0.234375897643556,0.239626820098829,0.0386863354620022,0.721981784468865,0.679229556252785,0.0325394335510782
