"SP1_90_Lower","SP1_90_Upper","SP1_95_Lower","SP1_95_Upper","SP1_99_Lower","SP1_99_Upper","SP1_Bonf_Lower","SP1_Bonf_Upper","SP2_90_Lower","SP2_90_Upper","SP2_95_Lower","SP2_95_Upper","SP2_99_Lower","SP2_99_Upper","SP2_Bonf_Lower","SP2_Bonf_Upper"
0.178162847061897,0.377198888294079,0.177156368344317,0.408576655953982,0.171936151232134,0.436534924370851,0.176898582183969,0.426876583870867,0.592115467360143,0.681661929755702,0.529171165005368,0.676002113079417,0.51453017218421,0.741862277327298,0.522511029257305,0.704977602276076
0.137810833168444,0.34368878786319,0.133418908013664,0.35461266574357,0.119450568602294,0.37000290109408,0.127546480187721,0.362371478581232,0.457171839311136,0.769009309139125,0.469667359162806,0.829775198011468,0.440172819006392,0.85031265591369,0.457171839311136,0.842351397564858
0.197311650477951,0.440331886982306,0.168368322125976,0.444643676589078,0.132739296009641,0.458009943849137,0.149394131567469,0.449814868355612,0.538434543038395,0.748365528895853,0.519237838593963,0.752057055351587,0.501599811108132,0.785797011079626,0.51053729896331,0.763905559852331
0.135156174285285,0.32340583525098,0.10782600800395,0.332413602236947,0.0672990072047107,0.338166517627169,0.0833624662071371,0.333734212546121,0.548463999794303,0.73118598552318,0.53323987145073,0.744463953023869,0.483824174151369,0.82876511904088,0.504750184915774,0.765407332735693
0.109360709299201,0.382560361220995,0.108469438314094,0.428332727711147,0.0845134241843908,0.459690404130167,0.0959035804835415,0.444277573616717,0.555035029198294,0.819506569870594,0.538067819678057,0.824467988734363,0.520342713269989,0.835587951617925,0.526552155236797,0.827417595492915
0.198004656574724,0.424273920929416,0.179210616613942,0.428316905839514,0.149146246478437,0.439164530013717,0.167130705795836,0.434646039639322,0.513819723492991,0.735127840258562,0.502873801469291,0.772351138765864,0.490087372761956,0.83567382559254,0.50324985799752,0.807530464271502
0.162408557899154,0.374802181051816,0.127506900116218,0.400325920235003,0.0530609347820064,0.470825897122655,0.0530609347820064,0.401911516476401,0.638984348545908,0.777165465658221,0.631994307952178,0.789010923136139,0.620505867995046,0.810066249438735,0.628695564730492,0.801451168188929
0.155137700384616,0.350705290182334,0.152688621664748,0.374025639770119,0.150312951160486,0.441523108635664,0.151517075925895,0.410535356875615,0.511790925866229,0.71079168499759,0.506581189671828,0.723126342172121,0.495158046425867,0.750090632651485,0.50170051251546,0.732701057668614
0.15924883728157,0.328768881216641,0.152126258354772,0.34384318486241,0.143902139914135,0.407121062567761,0.150151557492681,0.365394962723336,0.534201125019833,0.798300440936725,0.538306434766685,0.820068677873751,0.52685989126028,0.829670444590506,0.532605432077485,0.824535158746483
0.175480833605824,0.378173862762922,0.164628607767103,0.394829437437525,0.152749793777795,0.461849066890064,0.158920675415435,0.425301769615302,0.549839208401619,0.738275878509537,0.532953043859463,0.739817336163418,0.515676204540438,0.75470122624889,0.526830513026295,0.747981549055476
0.178329200223605,0.357318926026597,0.170746548255406,0.398293592599909,0.103587233503348,0.43837028188307,0.155885630746677,0.428477582271802,0.60829366521871,0.718759921877686,0.596848699077696,0.734455899764935,0.595674575614903,0.820441215568849,0.596393917502111,0.792517367863286
0.191413653350221,0.333139789086267,0.17249892174104,0.3393307609117,0.15240737806678,0.363887430440865,0.162809813211761,0.349597514192667,0.518937582627628,0.813130886084213,0.44172557768331,0.809711887601033,0.409760587955056,0.818709289074612,0.421556499492036,0.812203625607994
0.192416518333009,0.356095419563579,0.186884008626755,0.424654507685922,0.165048304449782,0.467128562119745,0.18624690165588,0.455394521909243,0.527500357237468,0.750328894089651,0.51374131650398,0.7591353736104,0.497845571963974,0.80623995324008,0.506242113541213,0.776685072782112
0.166738340627403,0.417362146549582,0.130732096147667,0.43781842491655,0.076322194951604,0.44839727345389,0.0940188226333075,0.438302343405854,0.59396326955668,0.813859871137859,0.57037462951231,0.82297831458541,0.530837014463744,0.832888186609727,0.550155326931776,0.828837878858726
0.240711009438571,0.329958484103047,0.215145845056816,0.347304860275816,0.17822132994948,0.357628229194838,0.189283735220661,0.347477403554862,0.641571593422547,0.772153152235739,0.629141326335176,0.784154216386513,0.559780179580665,0.797679637827531,0.609449379679826,0.794586744449171
0.22123948175091,0.394298263287994,0.178325091423281,0.396789344367046,0.153201729831096,0.432292819291199,0.166683274791153,0.414619967833085,0.578664981739894,0.804853152684354,0.534691292512326,0.812583053171604,0.463413328974537,0.830189302167708,0.502965410045511,0.812604348998712
0.190538220156377,0.338777824561572,0.159073949573554,0.341919925832271,0.130338477330359,0.371743003591687,0.146401831535082,0.35432020805549,0.556204985519554,0.801284981205833,0.536132202898621,0.817623728297027,0.480053294015728,0.836837154104103,0.517283157674752,0.828191995609205
0.152834882112925,0.407364982779875,0.151106934736414,0.432951945450934,0.139319875199461,0.467772701939591,0.147121745870682,0.451231912180743,0.608528975803478,0.753994350660885,0.567418982533487,0.762491362637383,0.534167962863648,0.790316881165817,0.547337876951952,0.772965150385376
0.196508991327568,0.337341992374227,0.179399357120028,0.343012608445475,0.159374416101501,0.371548788088531,0.170463675894184,0.353687250061526,0.589149942538063,0.719516199090529,0.561748141239574,0.747041531211534,0.536023554440875,0.800740191880038,0.549324855052252,0.774025963796012
0.14651136767552,0.360616771198696,0.141853410335371,0.39087249433402,0.124999229225473,0.423387771231001,0.139995855903067,0.412494416062682,0.517203447525916,0.785466599467034,0.52091958369572,0.824631575998362,0.509176018189339,0.85496867321894,0.51262816450968,0.836248429235599
0.051746828113999,0.326777403467803,0.051746828113999,0.355905154978913,0.0434785576301877,0.431222184856297,0.0476673551000375,0.374068947090962,0.626644217253218,0.741690740162683,0.62270672397735,0.748587760013511,0.612333581617366,0.76171645624603,0.618717662209734,0.75551907365895
