"SP1_90_Lower","SP1_90_Upper","SP1_95_Lower","SP1_95_Upper","SP1_99_Lower","SP1_99_Upper","SP1_Bonf_Lower","SP1_Bonf_Upper","SP2_90_Lower","SP2_90_Upper","SP2_95_Lower","SP2_95_Upper","SP2_99_Lower","SP2_99_Upper","SP2_Bonf_Lower","SP2_Bonf_Upper"
0.329665460394436,0.38321487314132,0.291014814631323,0.390037341614814,0.239150224913012,0.394692548297476,0.260481995675237,0.388417040435425,0.601717307749148,0.757501820301118,0.585931292526507,0.766494756037943,0.561701523699434,0.795034042538248,0.570515709723305,0.77416320875494
0.155298991539419,0.349687302301444,0.146421543284726,0.353152051510479,0.137548163823652,0.363381437756902,0.144608781687292,0.359723267962921,0.606877676519095,0.709447354728107,0.605195164859269,0.729668828634065,0.595790084629102,0.750250588539156,0.599756471988613,0.738592614221132
0.253833711268048,0.332102966595015,0.232596258800291,0.33860608059263,0.21250662714261,0.381009746029933,0.218509735857274,0.351366856984931,0.590096046694645,0.69517187154043,0.575183075016404,0.708667963540414,0.554426683212818,0.781726872281027,0.573355296149555,0.758860854730854
0.253742474038698,0.353626553680784,0.216624926850396,0.354634200159077,0.17230473038183,0.360096808560207,0.191896207098847,0.356430676157783,0.63081942191115,0.672143574181996,0.625059171244028,0.675284437372692,0.610904201443423,0.682221994044194,0.61898191933832,0.677889439506462
0.198500329573756,0.358943575957742,0.191997265495844,0.391683394735859,0.1835822338848,0.432560329551572,0.192820296946639,0.418550440648003,0.624939635717577,0.772614986635902,0.604828630939909,0.772542281807882,0.536811175677146,0.784113357321173,0.593573613286303,0.778767613788982
0.269669589397273,0.333639747477306,0.250444607737545,0.346714886220425,0.159958604226,0.366695953421365,0.206302595411683,0.366695953421365,0.642791233741296,0.740660305508889,0.579020234101184,0.745388909075869,0.537637899091763,0.744549607230516,0.550585046960501,0.740705116463957
0.260404977062858,0.333983366132572,0.245491863021446,0.336944230138973,0.217757505887423,0.417431897431964,0.22648129119763,0.352907810281023,0.623925853610218,0.693963983858643,0.607507955862034,0.697030556827567,0.573353696245857,0.703945847174534,0.591427625465393,0.70035806815512
0.212929313289758,0.402191617434823,0.178600390519618,0.409460220730159,0.135482033542233,0.413189151018453,0.153419584554166,0.41182594230939,0.60043137329978,0.810721073558349,0.58866856611632,0.82360831645222,0.524952022836964,0.83242688595157,0.565374409017335,0.831161732808833
0.192740666669339,0.30290261690138,0.186616958847035,0.313877029724916,0.177511286805527,0.365555576394575,0.181145884761493,0.337058996776738,0.609392805373732,0.708745303382882,0.595377108121472,0.723255086503541,0.548344401126769,0.762323638056069,0.583779741090823,0.73786697021301
0.137759848896432,0.297703023264312,0.13615382842308,0.307726794075058,0.132216172951123,0.324029249515763,0.134753853669502,0.315746763279395,0.566790957496601,0.714782265603096,0.561721692054854,0.736268712342,0.539734501253801,0.760960734741024,0.551928652108749,0.749614287390035
