"SP1_90_Lower","SP1_90_Upper","SP1_95_Lower","SP1_95_Upper","SP1_99_Lower","SP1_99_Upper","SP1_Bonf_Lower","SP1_Bonf_Upper","SP2_90_Lower","SP2_90_Upper","SP2_95_Lower","SP2_95_Upper","SP2_99_Lower","SP2_99_Upper","SP2_Bonf_Lower","SP2_Bonf_Upper"
0.1986604656922,0.439895832884665,0.189105558604606,0.443474358239333,0.172284589242915,0.452315169858538,0.180008745836402,0.445246864334567,0.479450256313909,0.713963492332451,0.468459569685331,0.749558373725379,0.466093339007953,0.833874619722401,0.465454046587371,0.795913084628081
0.162855413630964,0.393072258098796,0.149961874886618,0.412566657828142,0.0908137926040045,0.424076736848396,0.123587524740357,0.419667557507526,0.484432260888049,0.687650898397649,0.474364558385202,0.695214099620132,0.451414354479032,0.727564147023336,0.465940952877189,0.70428387771348
0.189571512927204,0.378978725982451,0.131097058631541,0.376271367113474,0.118654113690992,0.44661190267355,0.120816379686254,0.407186189160027,0.592100713332254,0.754514569419605,0.574276030690489,0.760704352223195,0.533254987642282,0.773746461820746,0.558453112553354,0.768868695318327
0.192634338509023,0.381093341521239,0.140292032446297,0.39469423692076,0.0868201644379605,0.400383182404516,0.0990741858108466,0.392101509219591,0.466490295401742,0.723829199684937,0.443032814546495,0.758734316709407,0.382607555990583,0.823143988494712,0.433687863734213,0.799979166117652
0.208903896176063,0.436834908411877,0.192867393066704,0.443777736977299,0.0975782824309239,0.452644358125819,0.156674641029419,0.452616864329136,0.47906716201715,0.721275046398657,0.463927494468057,0.739612209279565,0.437682408877841,0.778828430031671,0.44779875985514,0.756107079855515
0.169944811416251,0.364818093494323,0.168368127396389,0.397095807903959,0.154948739368683,0.464538282506195,0.163226235042485,0.430119967221193,0.471203727929028,0.707962757207344,0.506675046614754,0.797633243945688,0.460490525164832,0.802588272724922,0.475302897348532,0.796219410938352
0.0680341631256689,0.398279719791197,0.0623776106629039,0.41826223992443,0.0547432563535382,0.505364803851871,0.0547432563535382,0.449005194963703,0.650494522782238,0.759270325707868,0.575308520178381,0.768739331784992,0.451856305214749,0.808954512763885,0.505871322059857,0.787719655117306
0.186493094570444,0.369823238369727,0.143884449447601,0.380192685596788,0.0914424403461084,0.388047352626593,0.114356549647935,0.383250378193038,0.604833052636489,0.848933999929976,0.535515739310783,0.855005707427256,0.43083353707968,0.856441838385246,0.456899617696727,0.85169402963289
0.209270227799279,0.391080202509442,0.184061073021013,0.403535401362443,0.100230786083999,0.41079680388246,0.139179631731132,0.406413300466029,0.493382582362978,0.739338145159868,0.46417358001948,0.764642816248199,0.442818376889734,0.875504756018292,0.446992594170949,0.802332856761117
0.233500500826095,0.433769062006089,0.199974331386195,0.433848729461657,0.172499663788054,0.449361359573526,0.180679509453201,0.434232765462758,0.563577112625761,0.80714877320411,0.512230651689813,0.807200033078891,0.473432701888414,0.814573332021884,0.491280577354609,0.812644509411556
